Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:2RxwXVWZqXxqhuoEOojAfV,8f83714196d84b7bb59167e6cf50dafc,2024-11-20T00:50:00Z,1,The album title art got this point,b88f59c7cdc14551bfff755c304e04a7
spotify:track:397MnnXkJ3TTlqey1oWM51,8f83714196d84b7bb59167e6cf50dafc,2024-11-20T00:50:00Z,1,I’m unsure what “married AF Which is pretty unique” means,b88f59c7cdc14551bfff755c304e04a7
spotify:track:4hZYtEpBSKKwPE4hjjZ8zj,8f83714196d84b7bb59167e6cf50dafc,2024-11-20T00:50:00Z,2,And it comes with a podcast rec!!,b88f59c7cdc14551bfff755c304e04a7
spotify:track:4THcjtokcgNO4mBrexV0NI,8f83714196d84b7bb59167e6cf50dafc,2024-11-20T00:50:00Z,0,This feels like a song for theater kids,b88f59c7cdc14551bfff755c304e04a7
spotify:track:5j4mKTvOu0cr4cooq57sm3,8f83714196d84b7bb59167e6cf50dafc,2024-11-20T00:50:00Z,2,"I need to run to this. Great vibes, love the EDM-y submission ",b88f59c7cdc14551bfff755c304e04a7
spotify:track:5LgguaX9k42ruNIHNZA6Re,8f83714196d84b7bb59167e6cf50dafc,2024-11-20T00:50:00Z,3,"Obsessed, this is so good. And I actually listened to some of their other music which is just as good",b88f59c7cdc14551bfff755c304e04a7
spotify:track:5tIRLCnhoHKRyaVGMhhK5D,8f83714196d84b7bb59167e6cf50dafc,2024-11-20T00:50:00Z,0,I unfortunately ran out of votes but I still liked it,b88f59c7cdc14551bfff755c304e04a7
spotify:track:5vYjTN8d0DZ2SosbKSx5Nj,8f83714196d84b7bb59167e6cf50dafc,2024-11-20T00:50:00Z,1,I have listened to her but nothing consistently. Some fun facts about her: she is married to and I think has a child with Rob Pattenson AND she was in Daisy Jones and the Six!,b88f59c7cdc14551bfff755c304e04a7
spotify:track:07DU8dRQofaACseJ4MF1AF,3341fd8c2d874b718f0f7c0bf46d9896,2024-11-20T02:22:49Z,2,Rad,b88f59c7cdc14551bfff755c304e04a7
spotify:track:0pJO1tc1GpnxFyQp6Zp82r,3341fd8c2d874b718f0f7c0bf46d9896,2024-11-20T02:22:49Z,2,Im just here for the beat buildup,b88f59c7cdc14551bfff755c304e04a7
spotify:track:2bdVgAQgosGUJoViVDNeOV,3341fd8c2d874b718f0f7c0bf46d9896,2024-11-20T02:22:49Z,2,"I don’t listen to keshi much but every time i hear his music i imagine a sad Kevin Nguyen, dressed in all black, listening on his airpod max headphones, getting in his feels about his recent breakup with his 10th ABG rave bae in a span of only 10days. They also only met 1 day ago at the Illenium rave. Having had my reels and tiktoks flooded in the past with wannabe SoCal asian influencers has done irreversible damage to my brain. It is very soothing music though",b88f59c7cdc14551bfff755c304e04a7
spotify:track:397MnnXkJ3TTlqey1oWM51,3341fd8c2d874b718f0f7c0bf46d9896,2024-11-20T02:22:49Z,1,,b88f59c7cdc14551bfff755c304e04a7
spotify:track:5D9fWPC6JwA8SgksEpO0jC,3341fd8c2d874b718f0f7c0bf46d9896,2024-11-20T02:22:49Z,1,Switch big blonde with big Dadi and this songs a 10/10,b88f59c7cdc14551bfff755c304e04a7
spotify:track:5tIRLCnhoHKRyaVGMhhK5D,3341fd8c2d874b718f0f7c0bf46d9896,2024-11-20T02:22:49Z,2,Love a good abhi song. Listened to him for a bit after hearing “Good Luck” but stopped. Maybe i’ll go back. ,b88f59c7cdc14551bfff755c304e04a7
spotify:track:5vYjTN8d0DZ2SosbKSx5Nj,3341fd8c2d874b718f0f7c0bf46d9896,2024-11-20T02:22:49Z,2,,b88f59c7cdc14551bfff755c304e04a7
spotify:track:4hZYtEpBSKKwPE4hjjZ8zj,c33f7263f8094b47b483cec9c134e3bf,2024-11-20T02:56:42Z,1,Did a quick google to find what they look like and 10/10 agree. And the intrigue that they are also a doc on Greys Anatomy?!? So much to unpack here,b88f59c7cdc14551bfff755c304e04a7
spotify:track:0jXneVxiitQZsbtftH7HHJ,c33f7263f8094b47b483cec9c134e3bf,2024-11-20T02:56:42Z,1,I always feel intimidated when it comes to getting in to KPop so appreciate this intro ,b88f59c7cdc14551bfff755c304e04a7
spotify:track:0pJO1tc1GpnxFyQp6Zp82r,c33f7263f8094b47b483cec9c134e3bf,2024-11-20T02:56:42Z,1,For whatever reason this song hits so good on my morning commute ,b88f59c7cdc14551bfff755c304e04a7
spotify:track:1acb8u70kClk6NjITaZyuG,c33f7263f8094b47b483cec9c134e3bf,2024-11-20T02:56:42Z,2,Was wondering why he sounded so familiar and I can definitely see the Vampire Weekend connect - a bop for sure ,b88f59c7cdc14551bfff755c304e04a7
spotify:track:2bdVgAQgosGUJoViVDNeOV,c33f7263f8094b47b483cec9c134e3bf,2024-11-20T02:56:42Z,2,Chill vibes - feels like late night listening in the car with the windows down and the bass set to the max ,b88f59c7cdc14551bfff755c304e04a7
spotify:track:2RxwXVWZqXxqhuoEOojAfV,c33f7263f8094b47b483cec9c134e3bf,2024-11-20T02:56:42Z,1,Did not know what to expect with that album cover (but naturally thought it would be the Wiggles) but this song definitely hit ,b88f59c7cdc14551bfff755c304e04a7
spotify:track:397MnnXkJ3TTlqey1oWM51,c33f7263f8094b47b483cec9c134e3bf,2024-11-20T02:56:42Z,1,This paired with LIMBO are the perfect base for any chill study playlist ,b88f59c7cdc14551bfff755c304e04a7
spotify:track:4THcjtokcgNO4mBrexV0NI,c33f7263f8094b47b483cec9c134e3bf,2024-11-20T02:56:42Z,1,Middle school me would have liked this to an unhealthy amount ,b88f59c7cdc14551bfff755c304e04a7
spotify:track:5D9fWPC6JwA8SgksEpO0jC,c33f7263f8094b47b483cec9c134e3bf,2024-11-20T02:56:42Z,1,Gay country does in fact hit different than straight country ,b88f59c7cdc14551bfff755c304e04a7
spotify:track:5j4mKTvOu0cr4cooq57sm3,c33f7263f8094b47b483cec9c134e3bf,2024-11-20T02:56:42Z,1,I could see myself rocking out to this at Belvederes in Pittsburgh ,b88f59c7cdc14551bfff755c304e04a7
spotify:track:5tIRLCnhoHKRyaVGMhhK5D,979273ab795743d89e901b30819f5e5d,2024-11-20T03:42:10Z,1,,b88f59c7cdc14551bfff755c304e04a7
spotify:track:07DU8dRQofaACseJ4MF1AF,979273ab795743d89e901b30819f5e5d,2024-11-20T03:42:10Z,1,,b88f59c7cdc14551bfff755c304e04a7
spotify:track:0jXneVxiitQZsbtftH7HHJ,979273ab795743d89e901b30819f5e5d,2024-11-20T03:42:10Z,3,Wed Welvet,b88f59c7cdc14551bfff755c304e04a7
spotify:track:0pJO1tc1GpnxFyQp6Zp82r,979273ab795743d89e901b30819f5e5d,2024-11-20T03:42:10Z,3,Only thing that could make this song better would be a feature from GloRilla,b88f59c7cdc14551bfff755c304e04a7
spotify:track:2RxwXVWZqXxqhuoEOojAfV,979273ab795743d89e901b30819f5e5d,2024-11-20T03:42:10Z,1,,b88f59c7cdc14551bfff755c304e04a7
spotify:track:397MnnXkJ3TTlqey1oWM51,979273ab795743d89e901b30819f5e5d,2024-11-20T03:42:10Z,2,Tennis 👍,b88f59c7cdc14551bfff755c304e04a7
spotify:track:5D9fWPC6JwA8SgksEpO0jC,979273ab795743d89e901b30819f5e5d,2024-11-20T03:42:10Z,1,🤠,b88f59c7cdc14551bfff755c304e04a7
spotify:track:0jXneVxiitQZsbtftH7HHJ,3e70303e4be54c4bbe262d59298fffd4,2024-11-20T03:47:25Z,2,derek the evangelist,b88f59c7cdc14551bfff755c304e04a7
spotify:track:2bdVgAQgosGUJoViVDNeOV,3e70303e4be54c4bbe262d59298fffd4,2024-11-20T03:47:25Z,0,"eh, dont quite feel it. 0.5 rounded down. ",b88f59c7cdc14551bfff755c304e04a7
spotify:track:2RxwXVWZqXxqhuoEOojAfV,3e70303e4be54c4bbe262d59298fffd4,2024-11-20T03:47:25Z,1,,b88f59c7cdc14551bfff755c304e04a7
spotify:track:5D9fWPC6JwA8SgksEpO0jC,3e70303e4be54c4bbe262d59298fffd4,2024-11-20T03:47:25Z,1,i like the pick,b88f59c7cdc14551bfff755c304e04a7
spotify:track:5j4mKTvOu0cr4cooq57sm3,3e70303e4be54c4bbe262d59298fffd4,2024-11-20T03:47:25Z,1,,b88f59c7cdc14551bfff755c304e04a7
spotify:track:5tIRLCnhoHKRyaVGMhhK5D,3e70303e4be54c4bbe262d59298fffd4,2024-11-20T03:47:25Z,2,probably the artist im most likely to look into from this playlist,b88f59c7cdc14551bfff755c304e04a7
spotify:track:5vYjTN8d0DZ2SosbKSx5Nj,3e70303e4be54c4bbe262d59298fffd4,2024-11-20T03:47:25Z,1,,b88f59c7cdc14551bfff755c304e04a7
spotify:track:07DU8dRQofaACseJ4MF1AF,3e70303e4be54c4bbe262d59298fffd4,2024-11-20T03:47:25Z,2,i enjoyed this,b88f59c7cdc14551bfff755c304e04a7
spotify:track:0pJO1tc1GpnxFyQp6Zp82r,3e70303e4be54c4bbe262d59298fffd4,2024-11-20T03:47:25Z,2,"what a fun song, no pressure to be mainstream",b88f59c7cdc14551bfff755c304e04a7
spotify:track:1acb8u70kClk6NjITaZyuG,c71559f03ee741ccb05a0ea1d0895e44,2024-11-20T04:18:03Z,2,,b88f59c7cdc14551bfff755c304e04a7
spotify:track:2bdVgAQgosGUJoViVDNeOV,c71559f03ee741ccb05a0ea1d0895e44,2024-11-20T04:18:03Z,2,My brother introduced me to this Jabroni ,b88f59c7cdc14551bfff755c304e04a7
spotify:track:2RxwXVWZqXxqhuoEOojAfV,c71559f03ee741ccb05a0ea1d0895e44,2024-11-20T04:18:03Z,1,,b88f59c7cdc14551bfff755c304e04a7
spotify:track:4hZYtEpBSKKwPE4hjjZ8zj,c71559f03ee741ccb05a0ea1d0895e44,2024-11-20T04:18:03Z,1,,b88f59c7cdc14551bfff755c304e04a7
spotify:track:5j4mKTvOu0cr4cooq57sm3,c71559f03ee741ccb05a0ea1d0895e44,2024-11-20T04:18:03Z,1,,b88f59c7cdc14551bfff755c304e04a7
spotify:track:5vYjTN8d0DZ2SosbKSx5Nj,c71559f03ee741ccb05a0ea1d0895e44,2024-11-20T04:18:03Z,1,,b88f59c7cdc14551bfff755c304e04a7
spotify:track:07DU8dRQofaACseJ4MF1AF,c71559f03ee741ccb05a0ea1d0895e44,2024-11-20T04:18:03Z,3,,b88f59c7cdc14551bfff755c304e04a7
spotify:track:0jXneVxiitQZsbtftH7HHJ,c71559f03ee741ccb05a0ea1d0895e44,2024-11-20T04:18:03Z,1,,b88f59c7cdc14551bfff755c304e04a7
spotify:track:6Jrdb6CFOJEGaHjaa6c4WR,85de7566158f440eab6db0a28c89d0fb,2024-11-25T15:56:36Z,2,Big fan of BoyWithUke,901fed069a124df08434eeaf8635d4d9
spotify:track:6XiqdnMk2LLbmybmyx30jD,85de7566158f440eab6db0a28c89d0fb,2024-11-25T15:56:36Z,1,iM nOt LIkE OtHEr BoYS ,901fed069a124df08434eeaf8635d4d9
spotify:track:6jRq8gaZhMUyy5RclRPcAf,85de7566158f440eab6db0a28c89d0fb,2024-11-25T15:56:36Z,1,A classic,901fed069a124df08434eeaf8635d4d9
spotify:track:0lEWIegMNMQ7W1ooB1zWT2,85de7566158f440eab6db0a28c89d0fb,2024-11-25T15:56:36Z,1,Hell yeah. I sure don’t miss you,901fed069a124df08434eeaf8635d4d9
spotify:track:2wjK5rliM6oPiq50R7DNhp,85de7566158f440eab6db0a28c89d0fb,2024-11-25T15:56:36Z,2,I like this one a lot,901fed069a124df08434eeaf8635d4d9
spotify:track:4CxFN5zON70B3VOPBYbd6P,85de7566158f440eab6db0a28c89d0fb,2024-11-25T15:56:36Z,1,"+2 because I love this song 
-1 because she was not good to me",901fed069a124df08434eeaf8635d4d9
spotify:track:4DTrKnvkHtwQN6kBu4XXIF,85de7566158f440eab6db0a28c89d0fb,2024-11-25T15:56:36Z,2,Haven’t seen the movie but the song is a bop,901fed069a124df08434eeaf8635d4d9
spotify:track:53Mq10qpih00CLPph20MVp,85de7566158f440eab6db0a28c89d0fb,2024-11-25T15:56:36Z,2,,901fed069a124df08434eeaf8635d4d9
spotify:track:0lEWIegMNMQ7W1ooB1zWT2,57cc0fe6e21446bcb1fe5ac90b2aa0ec,2024-11-25T20:33:25Z,3,LOL ,901fed069a124df08434eeaf8635d4d9
spotify:track:6jRq8gaZhMUyy5RclRPcAf,57cc0fe6e21446bcb1fe5ac90b2aa0ec,2024-11-25T20:33:25Z,2,,901fed069a124df08434eeaf8635d4d9
spotify:track:6jmIH21TDBlLlszYWbc9rd,57cc0fe6e21446bcb1fe5ac90b2aa0ec,2024-11-25T20:33:25Z,3,Damn straight she does ,901fed069a124df08434eeaf8635d4d9
spotify:track:4DTrKnvkHtwQN6kBu4XXIF,57cc0fe6e21446bcb1fe5ac90b2aa0ec,2024-11-25T20:33:25Z,1,This is a hot take but I agree ,901fed069a124df08434eeaf8635d4d9
spotify:track:4CxFN5zON70B3VOPBYbd6P,57cc0fe6e21446bcb1fe5ac90b2aa0ec,2024-11-25T20:33:25Z,0,I like the song but not sure it’s good riddance ,901fed069a124df08434eeaf8635d4d9
spotify:track:2wjK5rliM6oPiq50R7DNhp,57cc0fe6e21446bcb1fe5ac90b2aa0ec,2024-11-25T20:33:25Z,2,It’s giving thrival 2019 in the best way ,901fed069a124df08434eeaf8635d4d9
spotify:track:2W4mXowKNimgVuDCstyuqH,57cc0fe6e21446bcb1fe5ac90b2aa0ec,2024-11-25T20:33:25Z,1,Thanks 🥰🥰,901fed069a124df08434eeaf8635d4d9
spotify:track:0lEWIegMNMQ7W1ooB1zWT2,04a232c7a8114d73a2f47380cee10035,2024-11-27T14:11:50Z,3,This song is actually kinda wholesome,901fed069a124df08434eeaf8635d4d9
spotify:track:6XiqdnMk2LLbmybmyx30jD,04a232c7a8114d73a2f47380cee10035,2024-11-27T14:11:50Z,1,+1 for shockingly not hating a Madison Beer song,901fed069a124df08434eeaf8635d4d9
spotify:track:6Jrdb6CFOJEGaHjaa6c4WR,04a232c7a8114d73a2f47380cee10035,2024-11-27T14:11:50Z,0,The blackbear songs have to cancel out because I’m out of votes. Also very curious to see who this is,901fed069a124df08434eeaf8635d4d9
spotify:track:6jmIH21TDBlLlszYWbc9rd,04a232c7a8114d73a2f47380cee10035,2024-11-27T14:11:50Z,3,This song smacks I am living for it,901fed069a124df08434eeaf8635d4d9
spotify:track:53Mq10qpih00CLPph20MVp,04a232c7a8114d73a2f47380cee10035,2024-11-27T14:11:50Z,2,,901fed069a124df08434eeaf8635d4d9
spotify:track:4DTrKnvkHtwQN6kBu4XXIF,04a232c7a8114d73a2f47380cee10035,2024-11-27T14:11:50Z,2,,901fed069a124df08434eeaf8635d4d9
spotify:track:4CxFN5zON70B3VOPBYbd6P,04a232c7a8114d73a2f47380cee10035,2024-11-27T14:11:50Z,0,This song is depressing but I do love this song and it’s very like we’re sad this is the end of something good but unfortunately there were many bangers this week and I can’t give this any votes,901fed069a124df08434eeaf8635d4d9
spotify:track:439X8jGytErRiPnaoUJHju,04a232c7a8114d73a2f47380cee10035,2024-11-27T14:11:50Z,1,,901fed069a124df08434eeaf8635d4d9
spotify:track:2W4mXowKNimgVuDCstyuqH,04a232c7a8114d73a2f47380cee10035,2024-11-27T14:11:50Z,0,This is like when I say oh isn’t this song a bop and Elliott goes well aren’t the lyrics depressing and I say ¯\_(ツ)_/¯  and bop along,901fed069a124df08434eeaf8635d4d9
spotify:track:4CxFN5zON70B3VOPBYbd6P,35d5013b9cd4463fa174a0830eb5708d,2024-11-27T19:07:20Z,0,TOOOO SAD,901fed069a124df08434eeaf8635d4d9
spotify:track:6XiqdnMk2LLbmybmyx30jD,35d5013b9cd4463fa174a0830eb5708d,2024-11-27T19:07:20Z,3,I LOVE THIS SONG!!! And I remember John Starr loving this one too 🧐,901fed069a124df08434eeaf8635d4d9
spotify:track:6Jrdb6CFOJEGaHjaa6c4WR,35d5013b9cd4463fa174a0830eb5708d,2024-11-27T19:07:20Z,2,Meanest song on this playlist pop off ,901fed069a124df08434eeaf8635d4d9
spotify:track:6jmIH21TDBlLlszYWbc9rd,35d5013b9cd4463fa174a0830eb5708d,2024-11-27T19:07:20Z,2,Don’t drink and drive kids. But truly nothing like a road trip with empowering music to HEAL,901fed069a124df08434eeaf8635d4d9
spotify:track:53Mq10qpih00CLPph20MVp,35d5013b9cd4463fa174a0830eb5708d,2024-11-27T19:07:20Z,2,I like!! Good sentiment too ,901fed069a124df08434eeaf8635d4d9
spotify:track:4DTrKnvkHtwQN6kBu4XXIF,35d5013b9cd4463fa174a0830eb5708d,2024-11-27T19:07:20Z,1,THIS IS SO FUNNY … I actually think I liked lemonade mouth ,901fed069a124df08434eeaf8635d4d9
spotify:track:2wjK5rliM6oPiq50R7DNhp,35d5013b9cd4463fa174a0830eb5708d,2024-11-27T19:07:20Z,2,Beauteous ,901fed069a124df08434eeaf8635d4d9
spotify:track:0LMwmV37RCmBO2so0szAFs,979273ab795743d89e901b30819f5e5d,2024-11-28T03:42:56Z,1,,901fed069a124df08434eeaf8635d4d9
spotify:track:6XiqdnMk2LLbmybmyx30jD,979273ab795743d89e901b30819f5e5d,2024-11-28T03:42:56Z,1,I think john submitted this last year but still a banger. Madison beer im trying my best just give me a chance ,901fed069a124df08434eeaf8635d4d9
spotify:track:6Jrdb6CFOJEGaHjaa6c4WR,979273ab795743d89e901b30819f5e5d,2024-11-28T03:42:56Z,2,W story ,901fed069a124df08434eeaf8635d4d9
spotify:track:6jmIH21TDBlLlszYWbc9rd,979273ab795743d89e901b30819f5e5d,2024-11-28T03:42:56Z,1,,901fed069a124df08434eeaf8635d4d9
spotify:track:53Mq10qpih00CLPph20MVp,979273ab795743d89e901b30819f5e5d,2024-11-28T03:42:56Z,2,,901fed069a124df08434eeaf8635d4d9
spotify:track:4DTrKnvkHtwQN6kBu4XXIF,979273ab795743d89e901b30819f5e5d,2024-11-28T03:42:56Z,1,Never heard of this movie but lemonade mouth sounds more like a horror film ,901fed069a124df08434eeaf8635d4d9
spotify:track:2wjK5rliM6oPiq50R7DNhp,979273ab795743d89e901b30819f5e5d,2024-11-28T03:42:56Z,1,I submitted this song last year for the same theme lol but im assuming this is from someone new to the league,901fed069a124df08434eeaf8635d4d9
spotify:track:0lEWIegMNMQ7W1ooB1zWT2,979273ab795743d89e901b30819f5e5d,2024-11-28T03:42:56Z,3,🤴,901fed069a124df08434eeaf8635d4d9
spotify:track:6Jrdb6CFOJEGaHjaa6c4WR,642e2be0332b4fdfb5cd3c31ae794f62,2024-11-28T14:22:37Z,0,I'm glad this song helped you move on but it just wasn't it for me at all,901fed069a124df08434eeaf8635d4d9
spotify:track:0lEWIegMNMQ7W1ooB1zWT2,642e2be0332b4fdfb5cd3c31ae794f62,2024-11-28T14:22:37Z,1,great cover! a fun song too,901fed069a124df08434eeaf8635d4d9
spotify:track:0LMwmV37RCmBO2so0szAFs,642e2be0332b4fdfb5cd3c31ae794f62,2024-11-28T14:22:37Z,0,Ok I literally was like was is this the Shakira song,901fed069a124df08434eeaf8635d4d9
spotify:track:2W4mXowKNimgVuDCstyuqH,642e2be0332b4fdfb5cd3c31ae794f62,2024-11-28T14:22:37Z,0,"I like the upbeat nature of this, but I just couldn't connect :(",901fed069a124df08434eeaf8635d4d9
spotify:track:2wjK5rliM6oPiq50R7DNhp,642e2be0332b4fdfb5cd3c31ae794f62,2024-11-28T14:22:37Z,2,"I liked this way more than I expected to, nice!!",901fed069a124df08434eeaf8635d4d9
spotify:track:439X8jGytErRiPnaoUJHju,642e2be0332b4fdfb5cd3c31ae794f62,2024-11-28T14:22:37Z,1,"it funk, tho I wish some more was going on",901fed069a124df08434eeaf8635d4d9
spotify:track:4CxFN5zON70B3VOPBYbd6P,642e2be0332b4fdfb5cd3c31ae794f62,2024-11-28T14:22:37Z,3,yeah this is a certified banger in like every way,901fed069a124df08434eeaf8635d4d9
spotify:track:4DTrKnvkHtwQN6kBu4XXIF,642e2be0332b4fdfb5cd3c31ae794f62,2024-11-28T14:22:37Z,1,agreed to both,901fed069a124df08434eeaf8635d4d9
spotify:track:53Mq10qpih00CLPph20MVp,642e2be0332b4fdfb5cd3c31ae794f62,2024-11-28T14:22:37Z,2,You'll probably like Eloise if you like Matilda Mann!!,901fed069a124df08434eeaf8635d4d9
spotify:track:6jmIH21TDBlLlszYWbc9rd,642e2be0332b4fdfb5cd3c31ae794f62,2024-11-28T14:22:37Z,1,A nice melody,901fed069a124df08434eeaf8635d4d9
spotify:track:6jRq8gaZhMUyy5RclRPcAf,642e2be0332b4fdfb5cd3c31ae794f62,2024-11-28T14:22:37Z,1,the xylophone in the chorus makes me cackle every time,901fed069a124df08434eeaf8635d4d9
spotify:track:0lEWIegMNMQ7W1ooB1zWT2,85daac33e8014429a6a55822cc98e0fe,2024-11-28T14:26:20Z,1,,901fed069a124df08434eeaf8635d4d9
spotify:track:6XiqdnMk2LLbmybmyx30jD,85daac33e8014429a6a55822cc98e0fe,2024-11-28T14:26:20Z,1,,901fed069a124df08434eeaf8635d4d9
spotify:track:0LMwmV37RCmBO2so0szAFs,85daac33e8014429a6a55822cc98e0fe,2024-11-28T14:26:20Z,1,,901fed069a124df08434eeaf8635d4d9
spotify:track:2W4mXowKNimgVuDCstyuqH,85daac33e8014429a6a55822cc98e0fe,2024-11-28T14:26:20Z,1,Not really on theme but I like the song,901fed069a124df08434eeaf8635d4d9
spotify:track:2wjK5rliM6oPiq50R7DNhp,85daac33e8014429a6a55822cc98e0fe,2024-11-28T14:26:20Z,0,This song won for this category last season. Sorry if this is someone new but still 0 points,901fed069a124df08434eeaf8635d4d9
spotify:track:4CxFN5zON70B3VOPBYbd6P,85daac33e8014429a6a55822cc98e0fe,2024-11-28T14:26:20Z,1,These people don’t sound over each other at all. But it’s a good song,901fed069a124df08434eeaf8635d4d9
spotify:track:4DTrKnvkHtwQN6kBu4XXIF,85daac33e8014429a6a55822cc98e0fe,2024-11-28T14:26:20Z,2,,901fed069a124df08434eeaf8635d4d9
spotify:track:53Mq10qpih00CLPph20MVp,85daac33e8014429a6a55822cc98e0fe,2024-11-28T14:26:20Z,3,,901fed069a124df08434eeaf8635d4d9
spotify:track:6Jrdb6CFOJEGaHjaa6c4WR,85daac33e8014429a6a55822cc98e0fe,2024-11-28T14:26:20Z,1,,901fed069a124df08434eeaf8635d4d9
spotify:track:6jRq8gaZhMUyy5RclRPcAf,85daac33e8014429a6a55822cc98e0fe,2024-11-28T14:26:20Z,1,,901fed069a124df08434eeaf8635d4d9
spotify:track:2W4mXowKNimgVuDCstyuqH,8f83714196d84b7bb59167e6cf50dafc,2024-11-29T02:26:31Z,0,Congrats John and Paige <3,901fed069a124df08434eeaf8635d4d9
spotify:track:2wjK5rliM6oPiq50R7DNhp,8f83714196d84b7bb59167e6cf50dafc,2024-11-29T02:26:31Z,2,Okay two door cinema club,901fed069a124df08434eeaf8635d4d9
spotify:track:0LMwmV37RCmBO2so0szAFs,8f83714196d84b7bb59167e6cf50dafc,2024-11-29T02:26:31Z,1,Obsessed with kygo and this song but I’ll be honest I thought it was about being together wherever whenever ,901fed069a124df08434eeaf8635d4d9
spotify:track:0lEWIegMNMQ7W1ooB1zWT2,8f83714196d84b7bb59167e6cf50dafc,2024-11-29T02:26:31Z,2,+1 for jazzy +1 because Nate needs this win the most ,901fed069a124df08434eeaf8635d4d9
spotify:track:6XiqdnMk2LLbmybmyx30jD,8f83714196d84b7bb59167e6cf50dafc,2024-11-29T02:26:31Z,1,It’s fine we don’t need to be respectful ,901fed069a124df08434eeaf8635d4d9
spotify:track:6jRq8gaZhMUyy5RclRPcAf,8f83714196d84b7bb59167e6cf50dafc,2024-11-29T02:26:31Z,1,Finally a song on theme,901fed069a124df08434eeaf8635d4d9
spotify:track:6Jrdb6CFOJEGaHjaa6c4WR,8f83714196d84b7bb59167e6cf50dafc,2024-11-29T02:26:31Z,3,I did not realize this round was going to be this personal but congrats Sruj <3,901fed069a124df08434eeaf8635d4d9
spotify:track:6jmIH21TDBlLlszYWbc9rd,8f83714196d84b7bb59167e6cf50dafc,2024-11-29T02:26:31Z,1,I like the vibes ,901fed069a124df08434eeaf8635d4d9
spotify:track:53Mq10qpih00CLPph20MVp,8f83714196d84b7bb59167e6cf50dafc,2024-11-29T02:26:31Z,1,Good riddance for sure,901fed069a124df08434eeaf8635d4d9
spotify:track:4CxFN5zON70B3VOPBYbd6P,8f83714196d84b7bb59167e6cf50dafc,2024-11-29T02:26:31Z,0,"I like Jeremy Zucker I think, should listen more. Although more of a sad breakup song I think ",901fed069a124df08434eeaf8635d4d9
spotify:track:439X8jGytErRiPnaoUJHju,8f83714196d84b7bb59167e6cf50dafc,2024-11-29T02:26:31Z,0,"I would agree with the caption, it did not come across celebratory ",901fed069a124df08434eeaf8635d4d9
spotify:track:2W4mXowKNimgVuDCstyuqH,ed99ad3ac5e8411092dfa37b02060bd6,2024-11-29T02:38:53Z,2,I kinda like the contrast between the upbeat and the sad lyrics. Might symbolize the mixed emotions which is amazing for this category ,901fed069a124df08434eeaf8635d4d9
spotify:track:6Jrdb6CFOJEGaHjaa6c4WR,ed99ad3ac5e8411092dfa37b02060bd6,2024-11-29T02:38:53Z,1,Give me back my hoodies or I’m kicking down doors 😂 ,901fed069a124df08434eeaf8635d4d9
spotify:track:6jmIH21TDBlLlszYWbc9rd,ed99ad3ac5e8411092dfa37b02060bd6,2024-11-29T02:38:53Z,1,,901fed069a124df08434eeaf8635d4d9
spotify:track:53Mq10qpih00CLPph20MVp,ed99ad3ac5e8411092dfa37b02060bd6,2024-11-29T02:38:53Z,1,,901fed069a124df08434eeaf8635d4d9
spotify:track:4DTrKnvkHtwQN6kBu4XXIF,ed99ad3ac5e8411092dfa37b02060bd6,2024-11-29T02:38:53Z,1,,901fed069a124df08434eeaf8635d4d9
spotify:track:4CxFN5zON70B3VOPBYbd6P,ed99ad3ac5e8411092dfa37b02060bd6,2024-11-29T02:38:53Z,2,Damn this is sad 😢 ,901fed069a124df08434eeaf8635d4d9
spotify:track:439X8jGytErRiPnaoUJHju,ed99ad3ac5e8411092dfa37b02060bd6,2024-11-29T02:38:53Z,1,,901fed069a124df08434eeaf8635d4d9
spotify:track:2wjK5rliM6oPiq50R7DNhp,ed99ad3ac5e8411092dfa37b02060bd6,2024-11-29T02:38:53Z,1,Really didn’t think TDCC had that deep of a bag but this is solid,901fed069a124df08434eeaf8635d4d9
spotify:track:0lEWIegMNMQ7W1ooB1zWT2,ed99ad3ac5e8411092dfa37b02060bd6,2024-11-29T02:38:53Z,1,Groovy,901fed069a124df08434eeaf8635d4d9
spotify:track:6XiqdnMk2LLbmybmyx30jD,ed99ad3ac5e8411092dfa37b02060bd6,2024-11-29T02:38:53Z,1,A bop,901fed069a124df08434eeaf8635d4d9
spotify:track:439X8jGytErRiPnaoUJHju,31694537640a41f8bc9b0ea7b2c8addd,2024-11-30T01:56:58Z,1,,901fed069a124df08434eeaf8635d4d9
spotify:track:0LMwmV37RCmBO2so0szAFs,31694537640a41f8bc9b0ea7b2c8addd,2024-11-30T01:56:58Z,3,,901fed069a124df08434eeaf8635d4d9
spotify:track:2wjK5rliM6oPiq50R7DNhp,31694537640a41f8bc9b0ea7b2c8addd,2024-11-30T01:56:58Z,3,I love this song. Saw them in concert and this song live was 10/10,901fed069a124df08434eeaf8635d4d9
spotify:track:6jRq8gaZhMUyy5RclRPcAf,31694537640a41f8bc9b0ea7b2c8addd,2024-11-30T01:56:58Z,2,,901fed069a124df08434eeaf8635d4d9
spotify:track:6Jrdb6CFOJEGaHjaa6c4WR,31694537640a41f8bc9b0ea7b2c8addd,2024-11-30T01:56:58Z,3,,901fed069a124df08434eeaf8635d4d9
